Compound,Source (ICSD ID or reference),A,A Oxidation State,B, B Oxidation State,B',B' Oxidation State,X,X Oxidation State,A Radius,B Radius,B' Radius,X Radius
Pr2LiRuO6,Prog. In Solid State Chem. 43 1-36 (2015),Pr,3,Li,1,Ru,5,O,-2,0.99,0.76,0.565,1.4
Pr2MgIrO6,420877,Pr,3,Mg,2,Ir,4,O,-2,0.99,0.72,0.625,1.4
Pr2MgPtO6,Prog. In Solid State Chem. 43 1-36 (2015),Pr,3,Mg,2,Pt,4,O,-2,0.99,0.72,0.625,1.4
Pr2MnRhO6,Prog. In Solid State Chem. 43 1-36 (2015),Pr,3,Mn,3,Rh,3,O,-2,0.99,0.645,0.665,1.4
Pr2MnTiO6,Prog. In Solid State Chem. 43 1-36 (2015),Pr,3,Mn,2,Ti,4,O,-2,0.99,0.67,0.605,1.4
Pr2NaIrO6,413635,Pr,3,Na,1,Ir,5,O,-2,0.99,1.02,0.57,1.4
Pr2NaOsO6,170176,Pr,3,Na,1,Os,5,O,-2,0.99,1.02,0.575,1.4
Pr2NaRuO6,414148,Pr,3,Na,1,Ru,5,O,-2,0.99,1.02,0.565,1.4
Pr2NiMnO6,Prog. In Solid State Chem. 43 1-36 (2015),Pr,3,Ni,2,Mn,4,O,-2,0.99,0.69,0.53,1.4
Pr2NiPtO6,Prog. In Solid State Chem. 43 1-36 (2015),Pr,3,Ni,2,Pt,4,O,-2,0.99,0.69,0.625,1.4
Pr2ZnPtO6,Prog. In Solid State Chem. 43 1-36 (2015),Pr,3,Zn,2,Pt,4,O,-2,0.99,0.74,0.625,1.4
Rb2AgAlF6,"Mat. Sci. Eng. 24, 81-151 (1998)",Cs,1,Ag,1,Al,3,F,-1,1.88,1.15,0.535,1.33
Rb2AgErF6,"Prog. Solid State Chem. 14, 141-219 (1982)",Rb,1,Ag,1,Er,3,F,-1,1.72,1.15,0.89,1.33
Rb2AgInF6,"Mat. Sci. Eng. 24, 81-151 (1998)",Rb,1,Ag,1,In,3,F,-1,1.72,1.15,0.8,1.33
Rb2AgTmCl6,"Prog. Solid State Chem. 14, 141-219 (1982)",Rb,1,Ag,1,Tm,3,Cl,-1,1.72,1.15,0.88,1.81
Rb2CsAlF6,"Mat. Sci. Eng. 24, 81-151 (1998)",Rb,1,Cs,1,Al,3,F,-1,1.72,1.67,0.535,1.33
Rb2CsCrF6,"Mat. Sci. Eng. 24, 81-151 (1998)",Rb,1,Cs,1,Cr,3,F,-1,1.72,1.67,0.615,1.33
Rb2CsFeF6,"Mat. Sci. Eng. 24, 81-151 (1998)",Rb,1,Cs,1,Fe,3,F,-1,1.72,1.67,0.55,1.33
Rb2CsGaF6,"Mat. Sci. Eng. 24, 81-151 (1998)",Rb,1,Cs,1,Ga,3,F,-1,1.72,1.67,0.62,1.33
Rb2CsVF6,"Mat. Sci. Eng. 24, 81-151 (1998)",Rb,1,Cs,1,V,3,F,-1,1.72,1.67,0.64,1.33
Rb2KAlF6,"Mat. Sci. Eng. 24, 81-151 (1998)",Rb,1,K,1,Al,3,F,-1,1.72,1.38,0.535,1.33
Rb2KBiF6,"Mat. Sci. Eng. 24, 81-151 (1998)",Rb,1,K,1,Bi,3,F,-1,1.72,1.38,1.03,1.33
Rb2KCeF6,"Mat. Sci. Eng. 24, 81-151 (1998)",Rb,1,K,1,Ce,3,F,-1,1.72,1.38,1.01,1.33
Rb2KDyF6,"Mat. Sci. Eng. 24, 81-151 (1998)",Rb,1,K,1,Dy,3,F,-1,1.72,1.38,0.912,1.33
Rb2KErF6,"Phys Solid State, 43, 1, 127-136 (2001)",Rb,1,K,1,Er,3,F,-1,1.72,1.38,0.89,1.33
Rb2KEuF6,"Mat. Sci. Eng. 24, 81-151 (1998)",Rb,1,K,1,Eu,3,F,-1,1.72,1.38,0.947,1.33
Rb2KFeF6,"Phys Solid State, 43, 1, 127-136 (2001)",Rb,1,K,1,Fe,3,F,-1,1.72,1.38,0.55,1.33
Rb2KGdF6,"Mat. Sci. Eng. 24, 81-151 (1998)",Rb,1,K,1,Gd,3,F,-1,1.72,1.38,0.938,1.33
Rb2KHoF6,"Phys Solid State, 43, 1, 127-136 (2001)",Rb,1,K,1,Ho,3,F,-1,1.72,1.38,0.901,1.33
Rb2KInF6,"Phys Solid State, 43, 1, 127-136 (2001)",Rb,1,K,1,In,3,F,-1,1.72,1.38,0.8,1.33
Rb2KLaF6,"Mat. Sci. Eng. 24, 81-151 (1998)",Rb,1,K,1,La,3,F,-1,1.72,1.38,1.032,1.33
Rb2KLuF6,"Phys Solid State, 43, 1, 127-136 (2001)",Rb,1,K,1,Lu,3,F,-1,1.72,1.38,0.861,1.33
Rb2KNdF6,"Mat. Sci. Eng. 24, 81-151 (1998)",Rb,1,K,1,Nd,3,F,-1,1.72,1.38,0.983,1.33
Rb2KPmF6,"Mat. Sci. Eng. 24, 81-151 (1998)",Rb,1,K,1,Pm,3,F,-1,1.72,1.38,0.97,1.33
Rb2KPrF6,"Mat. Sci. Eng. 24, 81-151 (1998)",Rb,1,K,1,Pr,3,F,-1,1.72,1.38,0.99,1.33
Rb2KScF6,81679,Rb,1,K,1,Sc,3,F,-1,1.72,1.38,0.745,1.33
Rb2KSmF6,"Mat. Sci. Eng. 24, 81-151 (1998)",Rb,1,K,1,Sm,3,F,-1,1.72,1.38,0.958,1.33
Rb2KTbF6,"Phys Solid State, 43, 1, 127-136 (2001)",Rb,1,K,1,Tb,3,F,-1,1.72,1.38,0.923,1.33
Rb2KTmF6,"Mat. Sci. Eng. 24, 81-151 (1998)",Rb,1,K,1,Tm,3,F,-1,1.72,1.38,0.88,1.33
Rb2KVF6,"Mat. Sci. Eng. 24, 81-151 (1998)",Rb,1,K,1,V,3,F,-1,1.72,1.38,0.64,1.33
Rb2KYbF6,"Mat. Sci. Eng. 24, 81-151 (1998)",Rb,1,K,1,Yb,3,F,-1,1.72,1.38,0.868,1.33
Rb2KYF6,73472,Rb,1,K,1,Y,3,F,-1,1.72,1.38,0.9,1.33
Rb2LiAlF6,"Mat. Sci. Eng. 24, 81-151 (1998)",Rb,1,Li,1,Al,3,F,-1,1.72,0.76,0.535,1.33
Rb2LiCeCl6,"Mat. Sci. Eng. 24, 81-151 (1998)",Rb,1,Li,1,Ce,3,Cl,-1,1.72,0.76,1.01,1.81
Rb2LiCrF6,"Mat. Sci. Eng. 24, 81-151 (1998)",Rb,1,Li,1,Cr,3,F,-1,1.72,0.76,0.615,1.33
Rb2LiDyCl6,"Mat. Sci. Eng. 24, 81-151 (1998)",Rb,1,Li,1,Dy,3,Cl,-1,1.72,0.76,0.912,1.81
Rb2LiErCl6,"Mat. Sci. Eng. 24, 81-151 (1998)",Rb,1,Li,1,Er,3,Cl,-1,1.72,0.76,0.89,1.81
Rb2LiEuCl6,"Mat. Sci. Eng. 24, 81-151 (1998)",Rb,1,Li,1,Eu,3,Cl,-1,1.72,0.76,0.947,1.81
Rb2LiGdCl6,"Mat. Sci. Eng. 24, 81-151 (1998)",Rb,1,Li,1,Gd,3,Cl,-1,1.72,0.76,0.938,1.81
Rb2LiHoCl6,"Mat. Sci. Eng. 24, 81-151 (1998)",Rb,1,Li,1,Ho,3,Cl,-1,1.72,0.76,0.901,1.81
Rb2LiInCl6,"Mat. Sci. Eng. 24, 81-151 (1998)",Rb,1,Li,1,In,3,Cl,-1,1.72,0.76,0.8,1.81
Rb2LiLaCl6,"Mat. Sci. Eng. 24, 81-151 (1998)",Rb,1,Li,1,La,3,Cl,-1,1.72,0.76,1.032,1.81
Rb2LiLuCl6,"Mat. Sci. Eng. 24, 81-151 (1998)",Rb,1,Li,1,Lu,3,Cl,-1,1.72,0.76,0.861,1.81
Rb2LiNdCl6,"Mat. Sci. Eng. 24, 81-151 (1998)",Rb,1,Li,1,Nd,3,Cl,-1,1.72,0.76,0.983,1.81
Rb2LiPmCl6,"Mat. Sci. Eng. 24, 81-151 (1998)",Rb,1,Li,1,Pm,3,Cl,-1,1.72,0.76,0.97,1.81
Rb2LiPrCl6,"Mat. Sci. Eng. 24, 81-151 (1998)",Rb,1,Li,1,Pr,3,Cl,-1,1.72,0.76,0.99,1.81
Rb2LiScCl6,"Mat. Sci. Eng. 24, 81-151 (1998)",Rb,1,Li,1,Sc,3,Cl,-1,1.72,0.76,0.745,1.81
Rb2LiSmCl6,"Mat. Sci. Eng. 24, 81-151 (1998)",Rb,1,Li,1,Sm,3,Cl,-1,1.72,0.76,0.958,1.81
Rb2LiTbCl6,"Mat. Sci. Eng. 24, 81-151 (1998)",Rb,1,Li,1,Tb,3,Cl,-1,1.72,0.76,0.923,1.81
Rb2LiTmCl6,"Mat. Sci. Eng. 24, 81-151 (1998)",Rb,1,Li,1,Tm,3,Cl,-1,1.72,0.76,0.88,1.81
Rb2LiVCl6,"Mat. Sci. Eng. 24, 81-151 (1998)",Rb,1,Li,1,V,3,Cl,-1,1.72,0.76,0.64,1.81
Rb2LiVF6,"Mat. Sci. Eng. 24, 81-151 (1998)",Rb,1,Li,1,V,3,F,-1,1.72,0.76,0.64,1.33
Rb2LiYbCl6,"Mat. Sci. Eng. 24, 81-151 (1998)",Rb,1,Li,1,Yb,3,Cl,-1,1.72,0.76,0.868,1.81
Rb2LiYCl6,"Mat. Sci. Eng. 24, 81-151 (1998)",Rb,1,Li,1,Y,3,Cl,-1,1.72,0.76,0.9,1.81
Rb2NaAlF6,"Mat. Sci. Eng. 24, 81-151 (1998)",Rb,1,Na,1,Al,3,F,-1,1.72,1.02,0.535,1.33
Rb2NaCeCl6,"Mat. Sci. Eng. 24, 81-151 (1998)",Rb,1,Na,1,Ce,3,Cl,-1,1.72,1.02,1.01,1.81
Rb2NaCrF6,"Mat. Sci. Eng. 24, 81-151 (1998)",Rb,1,Na,1,Cr,3,F,-1,1.72,1.02,0.615,1.33
Rb2NaDyCl6,"Mat. Sci. Eng. 24, 81-151 (1998)",Rb,1,Na,1,Dy,3,Cl,-1,1.72,1.02,0.912,1.81
Rb2NaDyF6,"Mat. Sci. Eng. 24, 81-151 (1998)",Rb,1,Na,1,Dy,3,F,-1,1.72,1.02,0.912,1.33
Rb2NaErCl6,"Mat. Sci. Eng. 24, 81-151 (1998)",Rb,1,Na,1,Er,3,Cl,-1,1.72,1.02,0.89,1.81
Rb2NaErF6,"Mat. Sci. Eng. 24, 81-151 (1998)",Rb,1,Na,1,Er,3,F,-1,1.72,1.02,0.89,1.33
Rb2NaEuCl6,"Mat. Sci. Eng. 24, 81-151 (1998)",Rb,1,Na,1,Eu,3,Cl,-1,1.72,1.02,0.947,1.81
Rb2NaEuF6,"Mat. Sci. Eng. 24, 81-151 (1998)",Rb,1,Na,1,Eu,3,F,-1,1.72,1.02,0.947,1.33
Rb2NaFeF6,"Phys Solid State, 43, 1, 127-136 (2001)",Rb,1,Na,1,Fe,3,F,-1,1.72,1.02,0.55,1.33
Rb2NaGaF6,"Mat. Sci. Eng. 24, 81-151 (1998)",Rb,1,Na,1,Ga,3,F,-1,1.72,1.02,0.62,1.33
Rb2NaGdCl6,"Mat. Sci. Eng. 24, 81-151 (1998)",Rb,1,Na,1,Gd,3,Cl,-1,1.72,1.02,0.938,1.81
Rb2NaHoCl6,"Mat. Sci. Eng. 24, 81-151 (1998)",Rb,1,Na,1,Ho,3,Cl,-1,1.72,1.02,0.901,1.81
Rb2NaHoF6,"Phys Solid State, 43, 1, 127-136 (2001)",Rb,1,Na,1,Ho,3,F,-1,1.72,1.02,0.901,1.33
Rb2NaInCl6,"Mat. Sci. Eng. 24, 81-151 (1998)",Rb,1,Na,1,In,3,Cl,-1,1.72,1.02,0.8,1.81
Rb2NaLaCl6,"Mat. Sci. Eng. 24, 81-151 (1998)",Rb,1,Na,1,La,3,Cl,-1,1.72,1.02,1.032,1.81
Rb2NaLuCl6,"Mat. Sci. Eng. 24, 81-151 (1998)",Rb,1,Na,1,Lu,3,Cl,-1,1.72,1.02,0.861,1.81
Rb2NaNdCl6,"Mat. Sci. Eng. 24, 81-151 (1998)",Rb,1,Na,1,Nd,3,Cl,-1,1.72,1.02,0.983,1.81
Rb2NaPmCl6,"Mat. Sci. Eng. 24, 81-151 (1998)",Rb,1,Na,1,Pm,3,Cl,-1,1.72,1.02,0.97,1.81
Rb2NaPrCl6,"Mat. Sci. Eng. 24, 81-151 (1998)",Rb,1,Na,1,Pr,3,Cl,-1,1.72,1.02,0.99,1.81
Rb2NaScCl6,"Mat. Sci. Eng. 24, 81-151 (1998)",Rb,1,Na,1,Sc,3,Cl,-1,1.72,1.02,0.745,1.81
Rb2NaScF6,"Mat. Sci. Eng. 24, 81-151 (1998)",Rb,1,Na,1,Sc,3,F,-1,1.72,1.02,0.745,1.33
Rb2NaSmCl6,"Mat. Sci. Eng. 24, 81-151 (1998)",Rb,1,Na,1,Sm,3,Cl,-1,1.72,1.02,0.958,1.81
Rb2NaSmF6,"Mat. Sci. Eng. 24, 81-151 (1998)",Rb,1,Na,1,Sm,3,F,-1,1.72,1.02,0.958,1.33
Rb2NaTbCl6,"Mat. Sci. Eng. 24, 81-151 (1998)",Rb,1,Na,1,Tb,3,Cl,-1,1.72,1.02,0.923,1.81
Rb2NaTbF6,"Mat. Sci. Eng. 24, 81-151 (1998)",Rb,1,Na,1,Tb,3,F,-1,1.72,1.02,0.923,1.33
Rb2NaTmCl6,"Mat. Sci. Eng. 24, 81-151 (1998)",Rb,1,Na,1,Tm,3,Cl,-1,1.72,1.02,0.88,1.81
Rb2NaTmF6,"Mat. Sci. Eng. 24, 81-151 (1998)",Rb,1,Na,1,Tm,3,F,-1,1.72,1.02,0.88,1.33
Rb2NaVCl6,"Mat. Sci. Eng. 24, 81-151 (1998)",Rb,1,Na,1,V,3,Cl,-1,1.72,1.02,0.64,1.81
Rb2NaVF6,"Mat. Sci. Eng. 24, 81-151 (1998)",Rb,1,Na,1,V,3,F,-1,1.72,1.02,0.64,1.33
Rb2NaYbCl6,"Mat. Sci. Eng. 24, 81-151 (1998)",Rb,1,Na,1,Yb,3,Cl,-1,1.72,1.02,0.868,1.81
Rb2NaYbF6,"Mat. Sci. Eng. 24, 81-151 (1998)",Rb,1,Na,1,Yb,3,F,-1,1.72,1.02,0.868,1.33
Rb2NaYCl6,"Prog. Solid State Chem. 14, 141-219 (1982)",Rb,1,Na,1,Y,3,Cl,-1,1.72,1.02,0.9,1.81
Rb2NaYF6,"Mat. Sci. Eng. 24, 81-151 (1998)",Rb,1,Na,1,Y,3,F,-1,1.72,1.02,0.9,1.33
Rb3AlF6,"Mat. Sci. Eng. 24, 81-151 (1998)",Rb,1,Rb,1,Al,3,F,-1,1.72,1.52,0.535,1.33
Rb3BiCl6,"Mat. Sci. Eng. 24, 81-151 (1998)",Rv,1,Rb,1,Bi,3,Cl,-1,,1.52,1.03,1.81
Rb3CrF6,"Mat. Sci. Eng. 24, 81-151 (1998)",Rb,1,Rb,1,Cr,3,F,-1,1.72,1.52,0.615,1.33
Rb3DyF6,"Mat. Sci. Eng. 24, 81-151 (1998)",Rb,1,Rb,1,Dy,3,F,-1,1.72,1.52,0.912,1.33
Rb3ErF6,"Mat. Sci. Eng. 24, 81-151 (1998)",Rb,1,Rb,1,Er,3,F,-1,1.72,1.52,0.89,1.33
Rb3FeF6,"Mat. Sci. Eng. 24, 81-151 (1998)",Rb,1,Rb,1,Fe,3,F,-1,1.72,1.52,0.55,1.33
Rb3GaF6,"Mat. Sci. Eng. 24, 81-151 (1998)",Rb,1,Rb,1,Ga,3,F,-1,1.72,1.52,0.62,1.33
Rb3HoF6,"Mat. Sci. Eng. 24, 81-151 (1998)",Rb,1,Rb,1,Ho,3,F,-1,1.72,1.52,0.901,1.33
Rb3InF6,"Mat. Sci. Eng. 24, 81-151 (1998)",Rb,1,Rb,1,In,3,F,-1,1.72,1.52,0.8,1.33
Rb3VF6,"Mat. Sci. Eng. 24, 81-151 (1998)",Rb,1,Rb,1,V,3,F,-1,1.72,1.52,0.64,1.33
Sc2NiMnO6,251832,Sc,3,Ni,2,Mn,4,O,-2,0.745,0.69,0.53,1.4
Sm2CoMnO6,192616,Sm,3,Co,2,Mn,4,O,-2,1.24,0.65,0.53,1.4
Sm2CoPtO6,Prog. In Solid State Chem. 43 1-36 (2015),Sm,3,Co,2,Pt,4,O,-2,1.24,0.65,0.625,1.4
Sm2CoRuO6,Prog. In Solid State Chem. 43 1-36 (2015),Sm,3,Co,2,Ru,4,O,-2,1.24,0.65,0.62,1.4
Sm2CuMnO6,Prog. In Solid State Chem. 43 1-36 (2015),Sm,3,Cu,2,Mn,4,O,-2,1.24,0.73,0.53,1.4
Sm2CuSnO6,Prog. In Solid State Chem. 43 1-36 (2015),Sm,3,Cu,2,Sn,4,O,-2,1.24,0.73,0.69,1.4
Sm2CuTiO6,Prog. In Solid State Chem. 43 1-36 (2015),Sm,3,Cu,2,Ti,4,O,-2,1.24,0.73,0.605,1.4
Sm2LiIrO6,414151,Sm,3,Li,1,Ir,5,O,-2,1.24,0.76,0.57,1.4
Sm2LiOsO6,416196,Sm,3,Li,1,Os,5,O,-2,1.24,0.76,0.575,1.4
Sm2LiRuO6,Prog. In Solid State Chem. 43 1-36 (2015),Sm,3,Li,1,Ru,5,O,-2,1.24,0.76,0.565,1.4
Sm2MgIrO6,420878,Sm,3,Mg,2,Ir,4,O,-2,1.24,0.72,0.625,1.4
Sm2MgPtO6,Prog. In Solid State Chem. 43 1-36 (2015),Sm,3,Mg,2,Pt,4,O,-2,1.24,0.72,0.625,1.4
Sm2MnRhO6,Prog. In Solid State Chem. 43 1-36 (2015),Sm,3,Mn,3,Rh,3,O,-2,1.24,0.645,0.665,1.4
Sm2MnTiO6,90453,Sm,3,Mn,2,Ti,4,O,-2,1.24,0.67,0.605,1.4
Sm2NaIrO6,59909,Sm,3,Na,1,Ir,5,O,-2,1.24,1.02,0.57,1.4
Sm2NiMnO6,163802,Sm,3,Ni,2,Mn,4,O,-2,1.24,0.69,0.53,1.4
Sm2NiPtO6,Prog. In Solid State Chem. 43 1-36 (2015),Sm,3,Ni,2,Pt,4,O,-2,1.24,0.69,0.625,1.4
Sm2NiRuO6,Prog. In Solid State Chem. 43 1-36 (2015),Sm,3,Ni,2,Ru,4,O,-2,1.24,0.69,0.62,1.4
Sm2ZnPtO6,Prog. In Solid State Chem. 43 1-36 (2015),Sm,3,Zn,2,Pt,4,O,-2,1.24,0.74,0.625,1.4
Sr2AlNbO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Al,3,Nb,5,O,-2,1.44,0.535,0.64,1.4
Sr2AlSbO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Al,3,Sb,5,O,-2,1.44,0.535,0.6,1.4
Sr2AlTaO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Al,3,Ta,5,O,-2,1.44,0.535,0.64,1.4
Sr2BiLuO6,88149,Sr,2,Lu,3,Bi,5,O,-2,1.44,0.861,0.76,1.4
Sr2BiSbO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Bi,3,Sb,5,O,-2,1.44,1.03,0.6,1.4
Sr2CaMoO6,380254,Sr,2,Ca,2,Mo,6,O,-2,1.44,1,0.59,1.4
Sr2CaOsO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Ca,2,Os,6,O,-2,1.44,1,0.545,1.4
Sr2CaReO6,182568,Sr,2,Ca,2,Re,6,O,-2,1.44,1,0.55,1.4
Sr2CaTeO6,414435,Sr,2,Ca,2,Te,6,O,-2,1.44,1,0.56,1.4
Sr2CaUO6,62539,Sr,2,Ca,2,U,6,O,-2,1.44,1,0.73,1.4
Sr2CaWO6,164554,Sr,2,Ca,2,W,6,O,-2,1.44,1,0.6,1.4
Sr2CdMoO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Cd,2,Mo,6,O,-2,1.44,0.95,0.59,1.4
Sr2CdReO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Cd,2,Re,6,O,-2,1.44,0.95,0.55,1.4
Sr2CdTeO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Cd,2,Te,6,O,-2,1.44,0.95,0.56,1.4
Sr2CdUO6,167925,Sr,2,Cd,2,U,6,O,-2,1.44,0.95,0.73,1.4
Sr2CdWO6,245682,Sr,2,Cd,2,W,6,O,-2,1.44,0.95,0.6,1.4
Sr2CeHfO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Ce,4,Hf,4,O,-2,1.44,0.87,0.71,1.4
Sr2CeIrO6,90493,Sr,2,Ce,4,Ir,4,O,-2,1.44,0.87,0.625,1.4
Sr2CeTaO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Ce,4,Ta,4,O,-2,1.44,0.87,0.68,1.4
Sr2CeZrO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Ce,4,Zr,4,O,-2,1.44,0.87,0.72,1.4
Sr2CoFeO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Co,4,Fe,4,O,-2,1.44,0.53,0.585,1.4
Sr2CoIrO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Co,3,Ir,5,O,-2,1.44,0.61,0.57,1.4
Sr2CoMnO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Co,4,Mn,4,O,-2,1.44,0.53,0.53,1.4
Sr2CoMoO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Co,2,Mo,6,O,-2,1.44,0.65,0.59,1.4
Sr2CoNbO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Co,3,Nb,5,O,-2,1.44,0.61,0.64,1.4
Sr2CoOsO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Co,2,Os,6,O,-2,1.44,0.65,0.545,1.4
Sr2CoReO6,173491,Sr,2,Co,2,Re,6,O,-2,1.44,0.65,0.55,1.4
Sr2CoRuO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Co,3,Ru,5,O,-2,1.44,0.61,0.565,1.4
Sr2CoSbO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Co,3,Sb,5,O,-2,1.44,0.61,0.6,1.4
Sr2CoTaO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Co,3,Ta,5,O,-2,1.44,0.61,0.64,1.4
Sr2CoTeO6,195650,Sr,2,Co,2,Te,6,O,-2,1.44,0.65,0.56,1.4
Sr2CoTiO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Co,4,Ti,4,O,-2,1.44,0.53,0.605,1.4
Sr2CoUO6,152326,Sr,2,Co,2,U,6,O,-2,1.44,0.65,0.73,1.4
Sr2CoWO6,190596,Sr,2,Co,2,W,6,O,-2,1.44,0.65,0.6,1.4
Sr2CrMoO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Cr,3,Mo,5,O,-2,1.44,0.615,0.61,1.4
Sr2CrNbO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Cr,3,Nb,5,O,-2,1.44,0.615,0.64,1.4
Sr2CrOsO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Cr,3,Os,5,O,-2,1.44,0.615,0.575,1.4
Sr2CrReO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Cr,3,Re,5,O,-2,1.44,0.615,0.58,1.4
Sr2CrRuO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Cr,3,Ru,5,O,-2,1.44,0.615,0.565,1.4
Sr2CrSbO6,290789,Sr,2,Cr,3,Sb,5,O,-2,1.44,0.615,0.6,1.4
Sr2CrTaO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Cr,3,Ta,5,O,-2,1.44,0.615,0.64,1.4
Sr2CrUO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Cr,3,U,5,O,-2,1.44,0.615,0.76,1.4
Sr2CrWO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Cr,3,W,5,O,-2,1.44,0.615,0.62,1.4
Sr2CuMoO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Cu,2,Mo,6,O,-2,1.44,0.73,0.59,1.4
Sr2CuOsO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Cu,2,Os,6,O,-2,1.44,0.73,0.545,1.4
Sr2CuTeO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Cu,2,Te,6,O,-2,1.44,0.73,0.56,1.4
Sr2CuWO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Cu,2,W,6,O,-2,1.44,0.73,0.6,1.4
Sr2DyBiO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Dy,3,Bi,5,O,-2,1.44,0.912,0.76,1.4
Sr2DyIrO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Dy,3,Ir,5,O,-2,1.44,0.912,0.57,1.4
Sr2DyMoO6,291317,Sr,2,Dy,3,Mo,5,O,-2,1.44,0.912,0.61,1.4
Sr2DyNbO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Dy,3,Nb,5,O,-2,1.44,0.912,0.64,1.4
Sr2DyReO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Dy,3,Re,5,O,-2,1.44,0.912,0.58,1.4
Sr2DyRuO6,188479,Sr,2,Dy,3,Ru,5,O,-2,1.44,0.912,0.565,1.4
Sr2DySbO6,150865,Sr,2,Dy,3,Sb,5,O,-2,1.44,0.912,0.6,1.4
Sr2DyTaO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Dy,3,Ta,5,O,-2,1.44,0.912,0.64,1.4
Sr2DyUO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Dy,3,U,5,O,-2,1.44,0.912,0.76,1.4
Sr2ErBiO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Er,3,Bi,5,O,-2,1.44,0.89,0.76,1.4
Sr2ErEuO6,160745,Sr,2,Er,3,Ru,5,O,-2,1.44,0.89,0.565,1.4
Sr2ErIrO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Er,3,Ir,5,O,-2,1.44,0.89,0.57,1.4
Sr2ErMoO6,291319,Sr,2,Er,3,Mo,5,O,-2,1.44,0.89,0.61,1.4
Sr2ErNbO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Er,3,Nb,5,O,-2,1.44,0.89,0.64,1.4
Sr2ErReO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Er,3,Re,5,O,-2,1.44,0.89,0.58,1.4
Sr2ErSbO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Er,3,Sb,5,O,-2,1.44,0.89,0.6,1.4
Sr2ErTaO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Er,3,Ta,5,O,-2,1.44,0.89,0.64,1.4
Sr2ErUO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Er,3,U,5,O,-2,1.44,0.89,0.76,1.4
Sr2EuBiO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Eu,3,Bi,5,O,-2,1.44,0.947,0.76,1.4
Sr2EuIrO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Eu,3,Ir,5,O,-2,1.44,0.947,0.57,1.4
Sr2EuMoO6,291315,Sr,2,Eu,3,Mo,5,O,-2,1.44,0.947,0.61,1.4
Sr2EuNbO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Eu,3,Nb,5,O,-2,1.44,0.947,0.64,1.4
Sr2EuRuO6,183715,Sr,2,Eu,3,Ru,5,O,-2,1.44,0.947,0.565,1.4
Sr2EuSbO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Eu,3,Sb,5,O,-2,1.44,0.947,0.6,1.4
